name,url_pc,Désignation,Marque,Modèle,Gamme Macbook,Année de sortie,Système d'exploitation,Système d'exploitation fourni,Processeur,Type de processeur,Taille de la mémoire,Taille de l'écran,Résolution Max,Format de l'écran,Ecran large,Chipset graphique,Disque fourni,Capacité,Lecteur de cartes,Graveur DVD,Type de lecteur / graveur,Norme(s) réseau sans-fil,Technologie Bluetooth,Webcam,Microphone intégré,Type de H.P,Type d'activités,Norme du clavier,Localisation,Pavé numérique,Touches Multimédia,Lecteur biométrique,Connecteur(s) disponible(s),Sortie HDMI,Couleur,Matériau,Profondeur,Largeur,Epaisseur,Poids,Indice réparabilité (sur 10),Définition de l'indice,Autonomie,Capacité de la batterie,Capacité du chargeur,Batterie amovible,DAS tronc,DAS membres,Garantie commerciale,Garantie légale,Personne responsable,Adresse postale,Adresse électronique,img_url,price,Disponibilité des pièces détachées,NPU (Neural Processing Unit)
"Apple MacBook Pro M4 14"" Noir sidéral 32 Go/2 To (MW2V3FN/A-32GB-2TB)",https://www.ldlc.com/fiche/PB00656808.html,"Apple MacBook Pro M4 14"" Noir sidéral 32 Go/2 To (MW2V3FN/A-32GB-2TB)","Apple

                      Apple",MacBook Pro M4,MacBook Pro,2024,Apple macOS Sequoia,Oui,Apple M4 (10-Core/GPU10-Core),Puce Apple M4 (CPU 10 coeurs / GPU 10 coeurs / Neural Engine 16 coeurs),32                            Go,14 pouces,3024 x 1964 pixels,16/10,Oui,Apple M4 GPU 10 coeurs,SSD 2 To,2                            To,SDXC,Non,Aucun,Wi-Fi 6E,Bluetooth 5.3,Oui,Oui,Intégrés,"Bureautique, Graphisme, Multimédia",AZERTY,Français,Non,Oui,Oui,"3 X                                                                                                                                                                                                 
                                                                                    Thunderbolt 4/USB-C, 1 X                                                                                                                                                                                                 
                                                                                    HDMI Femelle, SDXC",Oui,Noir,Aluminium,221.2                            mm,312.6                            mm,15.5                            mm,1.55                            kg,6.6,"L'indice de réparabilité des produits s'inscrit dans le cadre de la LOI n° 2020-105 du 10 février 2020 relative à la lutte contre le gaspillage et à l'économie circulaire. Une note de 1 à 10 est attribuée au produit en fonction de son ""degré"" de réparabilité. 5 critères sont pris en compte pour établir cette notation (durée de disponibilité de la documentation technique, caractère démontable de l'équipement, durée de disponibilité des pièces détachées, rapport entre le prix de vente des pièces détachées et le prix de vente de l'équipement, critères spécifiques à la catégorie d'équipements concernée). L'indice de réparabilité est obtenu en additionnant les cinq notes obtenues puis en divisant ce total par dix pour exprimer une note synthétique sur une échelle de 1 à 10.",24                            Heure(s),72.4                            Wh,70                            W,Non,0.62                            W/kg,0.62                            W/kg,5 ans vendeur,Voir les modalités,Apple Distribution International Limited,"Hollyhill Industrial Estate, Hollyhill, Cork, Ireland",Voir la page,https://media.ldlc.com/r1600/ld/products/00/06/18/44/LD0006184484_0006184530_0006184556_0006193692.jpg, 1 329€00,,
"Apple MacBook Pro M4 14"" Noir sidéral 32 Go/512 Go (MW2U3FN/A-32GB)",https://www.ldlc.com/fiche/PB00652990.html,"Apple MacBook Pro M4 14"" Noir sidéral 32 Go/512 Go (MW2U3FN/A-32GB)","Apple

                      Apple",MacBook Pro M4,MacBook Pro,2024,Apple macOS Sequoia,Oui,Apple M4 (10-Core/GPU10-Core),Puce Apple M4 (CPU 10 coeurs / GPU 10 coeurs / Neural Engine 16 coeurs),32                            Go,14 pouces,3024 x 1964 pixels,16/10,Oui,Apple M4 GPU 10 coeurs,SSD 512 Go,512                            Go,SDXC,Non,Aucun,Wi-Fi 6E,Bluetooth 5.3,Oui,Oui,Intégrés,"Bureautique, Graphisme, Multimédia",AZERTY,Français,Non,Oui,Oui,"3 X                                                                                                                                                                                                 
                                                                                    Thunderbolt 4/USB-C, 1 X                                                                                                                                                                                                 
                                                                                    HDMI Femelle, SDXC",Oui,Noir,Aluminium,221.2                            mm,312.6                            mm,15.5                            mm,1.55                            kg,6.6,"L'indice de réparabilité des produits s'inscrit dans le cadre de la LOI n° 2020-105 du 10 février 2020 relative à la lutte contre le gaspillage et à l'économie circulaire. Une note de 1 à 10 est attribuée au produit en fonction de son ""degré"" de réparabilité. 5 critères sont pris en compte pour établir cette notation (durée de disponibilité de la documentation technique, caractère démontable de l'équipement, durée de disponibilité des pièces détachées, rapport entre le prix de vente des pièces détachées et le prix de vente de l'équipement, critères spécifiques à la catégorie d'équipements concernée). L'indice de réparabilité est obtenu en additionnant les cinq notes obtenues puis en divisant ce total par dix pour exprimer une note synthétique sur une échelle de 1 à 10.",24                            Heure(s),72.4                            Wh,70                            W,Non,0.62                            W/kg,0.62                            W/kg,5 ans vendeur,Voir les modalités,Apple Distribution International Limited,"Hollyhill Industrial Estate, Hollyhill, Cork, Ireland",Voir la page,https://media.ldlc.com/r1600/ld/products/00/06/18/44/LD0006184484_0006184530_0006186250.jpg, 1 329€00,,
"Apple MacBook Pro M4 Max 14"" Argent 64 Go/1 To (MX2G3FN/A-64GB-CPU16/GPU40)",https://www.ldlc.com/fiche/PB00660415.html,"Apple MacBook Pro M4 Max 14"" Argent 64 Go/1 To (MX2G3FN/A-64GB-CPU16/GPU40)","Apple

                      Apple",MacBook Pro M4,MacBook Pro,2024,Apple macOS Sequoia,Oui,Apple M4 Max (16-Core/GPU40-Core),Puce Apple M4 Max (CPU 16 coeurs / GPU 40 coeurs / Neural Engine 16 coeurs),64                            Go,14 pouces,3024 x 1964 pixels,16/10,Oui,Apple M4 Max GPU 40 coeurs,SSD 1 To,1                            To,SDXC,Non,Aucun,Wi-Fi 6E,Bluetooth 5.3,Oui,Oui,Intégrés,"Bureautique, Graphisme, Multimédia",AZERTY,Français,Non,Oui,Oui,"1 X                                                                                                                                                                                                 
                                                                                    HDMI Femelle, SDXC, 3 X                                                                                                                                                                                                 
                                                                                    Thunderbolt 5/USB-C",Oui,Argent,Aluminium,221.2                            mm,312.6                            mm,15.5                            mm,1.62                            kg,7.7,"L'indice de réparabilité des produits s'inscrit dans le cadre de la LOI n° 2020-105 du 10 février 2020 relative à la lutte contre le gaspillage et à l'économie circulaire. Une note de 1 à 10 est attribuée au produit en fonction de son ""degré"" de réparabilité. 5 critères sont pris en compte pour établir cette notation (durée de disponibilité de la documentation technique, caractère démontable de l'équipement, durée de disponibilité des pièces détachées, rapport entre le prix de vente des pièces détachées et le prix de vente de l'équipement, critères spécifiques à la catégorie d'équipements concernée). L'indice de réparabilité est obtenu en additionnant les cinq notes obtenues puis en divisant ce total par dix pour exprimer une note synthétique sur une échelle de 1 à 10.",18                            Heure(s),72.4                            Wh,96                            W,Non,0.72                            W/kg,0.72                            W/kg,5 ans vendeur,Voir les modalités,Apple Distribution International Limited,"Hollyhill Industrial Estate, Hollyhill, Cork, Ireland",Voir la page,https://media.ldlc.com/r1600/ld/products/00/06/18/46/LD0006184658_0006184686_0006184708_0006200973.jpg, 1 329€00,,
"Apple MacBook Pro M4 Max 14"" Argent 64 Go/2 To (MX2G3FN/A-64GB-2TB-CPU16/GPU40-NANO)",https://www.ldlc.com/fiche/PB00656153.html,"Apple MacBook Pro M4 Max 14"" Argent 64 Go/2 To (MX2G3FN/A-64GB-2TB-CPU16/GPU40-NANO)","Apple

                      Apple",MacBook Pro M4,MacBook Pro,2024,Apple macOS Sequoia,Oui,Apple M4 Max (16-Core/GPU40-Core),Puce Apple M4 Max (CPU 16 coeurs / GPU 40 coeurs / Neural Engine 16 coeurs),64                            Go,14 pouces,3024 x 1964 pixels,16/10,Oui,Apple M4 Max GPU 40 coeurs,SSD 2 To,2                            To,SDXC,Non,Aucun,Wi-Fi 6E,Bluetooth 5.3,Oui,Oui,Intégrés,"Bureautique, Graphisme, Multimédia",AZERTY,Français,Non,Oui,Oui,"1 X                                                                                                                                                                                                 
                                                                                    HDMI Femelle, SDXC, 3 X                                                                                                                                                                                                 
                                                                                    Thunderbolt 5/USB-C",Oui,Argent,Aluminium,221.2                            mm,312.6                            mm,15.5                            mm,1.62                            kg,7.7,"L'indice de réparabilité des produits s'inscrit dans le cadre de la LOI n° 2020-105 du 10 février 2020 relative à la lutte contre le gaspillage et à l'économie circulaire. Une note de 1 à 10 est attribuée au produit en fonction de son ""degré"" de réparabilité. 5 critères sont pris en compte pour établir cette notation (durée de disponibilité de la documentation technique, caractère démontable de l'équipement, durée de disponibilité des pièces détachées, rapport entre le prix de vente des pièces détachées et le prix de vente de l'équipement, critères spécifiques à la catégorie d'équipements concernée). L'indice de réparabilité est obtenu en additionnant les cinq notes obtenues puis en divisant ce total par dix pour exprimer une note synthétique sur une échelle de 1 à 10.",18                            Heure(s),72.4                            Wh,96                            W,Non,0.72                            W/kg,0.72                            W/kg,5 ans vendeur,Voir les modalités,Apple Distribution International Limited,"Hollyhill Industrial Estate, Hollyhill, Cork, Ireland",Voir la page,https://media.ldlc.com/r1600/ld/products/00/06/18/46/LD0006184658_0006184686_0006184708_0006191899.jpg, 1 329€00,,
"Apple MacBook Pro M4 Max 14"" Argent 64 Go/4 To (MX2G3FN/A-64GB-4TB-CPU16/GPU40-NANO-QWERTZ-CH)",https://www.ldlc.com/fiche/PB00657120.html,"Apple MacBook Pro M4 Max 14"" Argent 64 Go/4 To (MX2G3FN/A-64GB-4TB-CPU16/GPU40-NANO-QWERTZ-CH)","Apple

                      Apple",MacBook Pro M4,MacBook Pro,2024,Apple macOS Sequoia,Oui,Apple M4 Max (16-Core/GPU40-Core),Puce Apple M4 Max (CPU 16 coeurs / GPU 40 coeurs / Neural Engine 16 coeurs),64                            Go,14 pouces,3024 x 1964 pixels,16/10,Oui,Apple M4 Max GPU 40 coeurs,SSD 4 To,4                            To,SDXC,Non,Aucun,Wi-Fi 6E,Bluetooth 5.3,Oui,Oui,Intégrés,"Bureautique, Graphisme, Multimédia",QWERTZ,Suisse,Non,Oui,Oui,"1 X                                                                                                                                                                                                 
                                                                                    HDMI Femelle, SDXC, 3 X                                                                                                                                                                                                 
                                                                                    Thunderbolt 5/USB-C",Oui,Argent,Aluminium,221.2                            mm,312.6                            mm,15.5                            mm,1.62                            kg,7.7,"L'indice de réparabilité des produits s'inscrit dans le cadre de la LOI n° 2020-105 du 10 février 2020 relative à la lutte contre le gaspillage et à l'économie circulaire. Une note de 1 à 10 est attribuée au produit en fonction de son ""degré"" de réparabilité. 5 critères sont pris en compte pour établir cette notation (durée de disponibilité de la documentation technique, caractère démontable de l'équipement, durée de disponibilité des pièces détachées, rapport entre le prix de vente des pièces détachées et le prix de vente de l'équipement, critères spécifiques à la catégorie d'équipements concernée). L'indice de réparabilité est obtenu en additionnant les cinq notes obtenues puis en divisant ce total par dix pour exprimer une note synthétique sur une échelle de 1 à 10.",18                            Heure(s),72.4                            Wh,96                            W,Non,0.72                            W/kg,0.72                            W/kg,5 ans vendeur,Voir les modalités,Apple Distribution International Limited,"Hollyhill Industrial Estate, Hollyhill, Cork, Ireland",Voir la page,https://media.ldlc.com/r1600/ld/products/00/06/18/46/LD0006184658_0006184686_0006184708_0006194708.jpg, 1 329€00,,
"Apple MacBook Pro M4 Max 14"" Noir sidéral 128 Go/8 To (MX2K3FN/A-CPU16-GPU40-128GB-8TB)",https://www.ldlc.com/fiche/PB00654229.html,"Apple MacBook Pro M4 Max 14"" Noir sidéral 128 Go/8 To (MX2K3FN/A-CPU16-GPU40-128GB-8TB)","Apple

                      Apple",MacBook Pro M4,MacBook Pro,2024,Apple macOS Sequoia,Oui,Apple M4 Max (16-Core/GPU40-Core),Puce Apple M4 Max (CPU 16 coeurs / GPU 40 coeurs / Neural Engine 16 coeurs),128                            Go,14 pouces,3024 x 1964 pixels,16/10,Oui,Apple M4 Max GPU 40 coeurs,SSD 8 To,8                            To,SDXC,Non,Aucun,Wi-Fi 6E,Bluetooth 5.3,Oui,Oui,Intégrés,"Bureautique, Multimédia, Graphisme",AZERTY,Français,Non,Oui,Oui,"3 X                                                                                                                                                                                                 
                                                                                    Thunderbolt 5/USB-C, SDXC, 1 X                                                                                                                                                                                                 
                                                                                    HDMI Femelle",Oui,Noir,Aluminium,221.2                            mm,312.6                            mm,15.5                            mm,1.62                            kg,7.7,"L'indice de réparabilité des produits s'inscrit dans le cadre de la LOI n° 2020-105 du 10 février 2020 relative à la lutte contre le gaspillage et à l'économie circulaire. Une note de 1 à 10 est attribuée au produit en fonction de son ""degré"" de réparabilité. 5 critères sont pris en compte pour établir cette notation (durée de disponibilité de la documentation technique, caractère démontable de l'équipement, durée de disponibilité des pièces détachées, rapport entre le prix de vente des pièces détachées et le prix de vente de l'équipement, critères spécifiques à la catégorie d'équipements concernée). L'indice de réparabilité est obtenu en additionnant les cinq notes obtenues puis en divisant ce total par dix pour exprimer une note synthétique sur une échelle de 1 à 10.",18                            Heure(s),72.4                            Wh,96                            W,Non,0.72                            W/kg,0.72                            W/kg,5 ans vendeur,Voir les modalités,Apple Distribution International Limited,"Hollyhill Industrial Estate, Hollyhill, Cork, Ireland",Voir la page,https://media.ldlc.com/r1600/ld/products/00/06/18/47/LD0006184790_0006187446_0006187772.jpg, 1 329€00,,
"Apple MacBook Pro M4 Max 14"" Noir sidéral 36 Go/1 To (MX2K3FN/A-NANO)",https://www.ldlc.com/fiche/PB00657427.html,"Apple MacBook Pro M4 Max 14"" Noir sidéral 36 Go/1 To (MX2K3FN/A-NANO)","Apple

                      Apple",MacBook Pro M4,MacBook Pro,2024,Apple macOS Sequoia,Oui,Apple M4 Max (14-Core/GPU32-Core),Puce Apple M4 Max (CPU 14 coeurs / GPU 32 coeurs / Neural Engine 16 coeurs),36                            Go,14 pouces,3024 x 1964 pixels,16/10,Oui,Apple M4 Max GPU 32 coeurs,SSD 1 To,1                            To,SDXC,Non,Aucun,Wi-Fi 6E,Bluetooth 5.3,Oui,Oui,Intégrés,"Bureautique, Graphisme, Multimédia",AZERTY,Français,Non,Oui,Oui,"1 X                                                                                                                                                                                                 
                                                                                    HDMI Femelle, SDXC, 3 X                                                                                                                                                                                                 
                                                                                    Thunderbolt 5/USB-C",Oui,Noir,Aluminium,221.2                            mm,312.6                            mm,15.5                            mm,1.62                            kg,7.7,"L'indice de réparabilité des produits s'inscrit dans le cadre de la LOI n° 2020-105 du 10 février 2020 relative à la lutte contre le gaspillage et à l'économie circulaire. Une note de 1 à 10 est attribuée au produit en fonction de son ""degré"" de réparabilité. 5 critères sont pris en compte pour établir cette notation (durée de disponibilité de la documentation technique, caractère démontable de l'équipement, durée de disponibilité des pièces détachées, rapport entre le prix de vente des pièces détachées et le prix de vente de l'équipement, critères spécifiques à la catégorie d'équipements concernée). L'indice de réparabilité est obtenu en additionnant les cinq notes obtenues puis en divisant ce total par dix pour exprimer une note synthétique sur une échelle de 1 à 10.",18                            Heure(s),72.4                            Wh,96                            W,Non,0.72                            W/kg,0.72                            W/kg,5 ans vendeur,Voir les modalités,Apple Distribution International Limited,"Hollyhill Industrial Estate, Hollyhill, Cork, Ireland",Voir la page,https://media.ldlc.com/r1600/ld/products/00/06/18/47/LD0006184728_0006195247.jpg, 1 329€00,,
"Apple MacBook Pro M4 Max 14"" Noir sidéral 36 Go/2 To (MX2K3FN/A-2TB)",https://www.ldlc.com/fiche/PB00674815.html,"Apple MacBook Pro M4 Max 14"" Noir sidéral 36 Go/2 To (MX2K3FN/A-2TB)","Apple

                      Apple",MacBook Pro M4,MacBook Pro,2024,Apple macOS Sequoia,Oui,Apple M4 Max (14-Core/GPU32-Core),Puce Apple M4 Max (CPU 14 coeurs / GPU 32 coeurs / Neural Engine 16 coeurs),36                            Go,14 pouces,3024 x 1964 pixels,16/10,Oui,Apple M4 Max GPU 32 coeurs,SSD 2 To,2                            To,SDXC,Non,Aucun,Wi-Fi 6E,Bluetooth 5.3,Oui,Oui,Intégrés,"Multimédia, Graphisme, Bureautique",AZERTY,Français,Non,Oui,Oui,"3 X                                                                                                                                                                                                 
                                                                                    Thunderbolt 5/USB-C, SDXC, 1 X                                                                                                                                                                                                 
                                                                                    HDMI Femelle",Oui,Noir,Aluminium,221.2                            mm,312.6                            mm,15.5                            mm,1.62                            kg,7.7,"L'indice de réparabilité des produits s'inscrit dans le cadre de la LOI n° 2020-105 du 10 février 2020 relative à la lutte contre le gaspillage et à l'économie circulaire. Une note de 1 à 10 est attribuée au produit en fonction de son ""degré"" de réparabilité. 5 critères sont pris en compte pour établir cette notation (durée de disponibilité de la documentation technique, caractère démontable de l'équipement, durée de disponibilité des pièces détachées, rapport entre le prix de vente des pièces détachées et le prix de vente de l'équipement, critères spécifiques à la catégorie d'équipements concernée). L'indice de réparabilité est obtenu en additionnant les cinq notes obtenues puis en divisant ce total par dix pour exprimer une note synthétique sur une échelle de 1 à 10.",18                            Heure(s),72.4                            Wh,96                            W,Non,0.72                            W/kg,0.72                            W/kg,5 ans vendeur,Voir les modalités,Apple Distribution International Limited,"Hollyhill Industrial Estate, Hollyhill, Cork, Ireland",Voir la page,https://media.ldlc.com/r1600/ld/products/00/06/18/47/LD0006184728_0006231465.jpg, 1 329€00,,
"Apple MacBook Pro M4 Max 14"" Noir sidéral 48 Go/1 To (MX2K3FN/A-CPU16-GPU40-48GB)",https://www.ldlc.com/fiche/PB00658058.html,"Apple MacBook Pro M4 Max 14"" Noir sidéral 48 Go/1 To (MX2K3FN/A-CPU16-GPU40-48GB)","Apple

                      Apple",MacBook Pro M4,MacBook Pro,2024,Apple macOS Sequoia,Oui,Apple M4 Max (16-Core/GPU40-Core),Puce Apple M4 Max (CPU 16 coeurs / GPU 40 coeurs / Neural Engine 16 coeurs),48                            Go,14 pouces,3024 x 1964 pixels,16/10,Oui,Apple M4 Max GPU 40 coeurs,SSD 1 To,1                            To,SDXC,Non,Aucun,Wi-Fi 6E,Bluetooth 5.3,Oui,Oui,Intégrés,"Bureautique, Graphisme, Multimédia",AZERTY,Français,Non,Oui,Oui,"1 X                                                                                                                                                                                                 
                                                                                    HDMI Femelle, SDXC, 3 X                                                                                                                                                                                                 
                                                                                    Thunderbolt 5/USB-C",Oui,Noir,Aluminium,221.2                            mm,312.6                            mm,15.5                            mm,1.62                            kg,7.7,"L'indice de réparabilité des produits s'inscrit dans le cadre de la LOI n° 2020-105 du 10 février 2020 relative à la lutte contre le gaspillage et à l'économie circulaire. Une note de 1 à 10 est attribuée au produit en fonction de son ""degré"" de réparabilité. 5 critères sont pris en compte pour établir cette notation (durée de disponibilité de la documentation technique, caractère démontable de l'équipement, durée de disponibilité des pièces détachées, rapport entre le prix de vente des pièces détachées et le prix de vente de l'équipement, critères spécifiques à la catégorie d'équipements concernée). L'indice de réparabilité est obtenu en additionnant les cinq notes obtenues puis en divisant ce total par dix pour exprimer une note synthétique sur une échelle de 1 à 10.",18                            Heure(s),72.4                            Wh,96                            W,Non,0.72                            W/kg,0.72                            W/kg,5 ans vendeur,Voir les modalités,Apple Distribution International Limited,"Hollyhill Industrial Estate, Hollyhill, Cork, Ireland",Voir la page,https://media.ldlc.com/r1600/ld/products/00/06/18/47/LD0006184790_0006187446_0006197174.jpg, 1 329€00,,
"Apple MacBook Pro M4 Max 14"" Noir sidéral 64 Go/1 To (MX2K3FN/A-CPU16-GPU40-64GB)",https://www.ldlc.com/fiche/PB00676837.html,"Apple MacBook Pro M4 Max 14"" Noir sidéral 64 Go/1 To (MX2K3FN/A-CPU16-GPU40-64GB)","Apple

                      Apple",MacBook Pro M4,MacBook Pro,2024,Apple macOS Sequoia,Oui,Apple M4 Max (16-Core/GPU40-Core),Puce Apple M4 Max (CPU 16 coeurs / GPU 40 coeurs / Neural Engine 16 coeurs),64                            Go,14 pouces,3024 x 1964 pixels,16/10,Oui,Apple M4 Max GPU 40 coeurs,SSD 1 To,1                            To,SDXC,Non,Aucun,Wi-Fi 6E,Bluetooth 5.3,Oui,Oui,Intégrés,"Multimédia, Graphisme, Bureautique",AZERTY,Français,Non,Oui,Oui,"3 X                                                                                                                                                                                                 
                                                                                    Thunderbolt 5/USB-C, SDXC, 1 X                                                                                                                                                                                                 
                                                                                    HDMI Femelle",Oui,Noir,Aluminium,221.2                            mm,312.6                            mm,15.5                            mm,1.62                            kg,7.7,"L'indice de réparabilité des produits s'inscrit dans le cadre de la LOI n° 2020-105 du 10 février 2020 relative à la lutte contre le gaspillage et à l'économie circulaire. Une note de 1 à 10 est attribuée au produit en fonction de son ""degré"" de réparabilité. 5 critères sont pris en compte pour établir cette notation (durée de disponibilité de la documentation technique, caractère démontable de l'équipement, durée de disponibilité des pièces détachées, rapport entre le prix de vente des pièces détachées et le prix de vente de l'équipement, critères spécifiques à la catégorie d'équipements concernée). L'indice de réparabilité est obtenu en additionnant les cinq notes obtenues puis en divisant ce total par dix pour exprimer une note synthétique sur une échelle de 1 à 10.",18                            Heure(s),72.4                            Wh,96                            W,Non,0.72                            W/kg,0.72                            W/kg,5 ans vendeur,Voir les modalités,Apple Distribution International Limited,"Hollyhill Industrial Estate, Hollyhill, Cork, Ireland",Voir la page,https://media.ldlc.com/r1600/ld/products/00/06/18/47/LD0006184790_0006187446_0006236202.jpg, 1 329€00,,
"Apple MacBook Pro M4 Max 14"" Noir sidéral 64 Go/2 To (MX2K3FN/A-CPU16-GPU40-64GB-2TB)",https://www.ldlc.com/fiche/PB00654186.html,"Apple MacBook Pro M4 Max 14"" Noir sidéral 64 Go/2 To (MX2K3FN/A-CPU16-GPU40-64GB-2TB)","Apple

                      Apple",MacBook Pro M4,MacBook Pro,2024,Apple macOS Sequoia,Oui,Apple M4 Max (16-Core/GPU40-Core),Puce Apple M4 Max (CPU 16 coeurs / GPU 40 coeurs / Neural Engine 16 coeurs),64                            Go,14 pouces,3024 x 1964 pixels,16/10,Oui,Apple M4 Max GPU 40 coeurs,SSD 2 To,2                            To,SDXC,Non,Aucun,Wi-Fi 6E,Bluetooth 5.3,Oui,Oui,Intégrés,"Bureautique, Multimédia, Graphisme",AZERTY,Français,Non,Oui,Oui,"3 X                                                                                                                                                                                                 
                                                                                    Thunderbolt 5/USB-C, SDXC, 1 X                                                                                                                                                                                                 
                                                                                    HDMI Femelle",Oui,Noir,Aluminium,221.2                            mm,312.6                            mm,15.5                            mm,1.62                            kg,7.7,"L'indice de réparabilité des produits s'inscrit dans le cadre de la LOI n° 2020-105 du 10 février 2020 relative à la lutte contre le gaspillage et à l'économie circulaire. Une note de 1 à 10 est attribuée au produit en fonction de son ""degré"" de réparabilité. 5 critères sont pris en compte pour établir cette notation (durée de disponibilité de la documentation technique, caractère démontable de l'équipement, durée de disponibilité des pièces détachées, rapport entre le prix de vente des pièces détachées et le prix de vente de l'équipement, critères spécifiques à la catégorie d'équipements concernée). L'indice de réparabilité est obtenu en additionnant les cinq notes obtenues puis en divisant ce total par dix pour exprimer une note synthétique sur une échelle de 1 à 10.",18                            Heure(s),72.4                            Wh,96                            W,Non,0.72                            W/kg,0.72                            W/kg,5 ans vendeur,Voir les modalités,Apple Distribution International Limited,"Hollyhill Industrial Estate, Hollyhill, Cork, Ireland",Voir la page,https://media.ldlc.com/r1600/ld/products/00/06/18/47/LD0006184790_0006187446.jpg, 1 329€00,,
"Apple MacBook Pro M4 Max 14"" Noir sidéral 64 Go/8 To (MX2K3FN/A-CPU16-GPU40-64GB-8TB)",https://www.ldlc.com/fiche/PB00673732.html,"Apple MacBook Pro M4 Max 14"" Noir sidéral 64 Go/8 To (MX2K3FN/A-CPU16-GPU40-64GB-8TB)","Apple

                      Apple",MacBook Pro M4,MacBook Pro,2024,Apple macOS Sequoia,Oui,Apple M4 Max (16-Core/GPU40-Core),Puce Apple M4 Max (CPU 16 coeurs / GPU 40 coeurs / Neural Engine 16 coeurs),64                            Go,14 pouces,3024 x 1964 pixels,16/10,Oui,Apple M4 Max GPU 40 coeurs,SSD 8 To,8                            To,SDXC,Non,Aucun,Wi-Fi 6E,Bluetooth 5.3,Oui,Oui,Intégrés,"Bureautique, Graphisme, Multimédia",AZERTY,Français,Non,Oui,Oui,"1 X                                                                                                                                                                                                 
                                                                                    HDMI Femelle, SDXC, 3 X                                                                                                                                                                                                 
                                                                                    Thunderbolt 5/USB-C",Oui,Noir,Aluminium,221.2                            mm,312.6                            mm,15.5                            mm,1.62                            kg,7.7,"L'indice de réparabilité des produits s'inscrit dans le cadre de la LOI n° 2020-105 du 10 février 2020 relative à la lutte contre le gaspillage et à l'économie circulaire. Une note de 1 à 10 est attribuée au produit en fonction de son ""degré"" de réparabilité. 5 critères sont pris en compte pour établir cette notation (durée de disponibilité de la documentation technique, caractère démontable de l'équipement, durée de disponibilité des pièces détachées, rapport entre le prix de vente des pièces détachées et le prix de vente de l'équipement, critères spécifiques à la catégorie d'équipements concernée). L'indice de réparabilité est obtenu en additionnant les cinq notes obtenues puis en divisant ce total par dix pour exprimer une note synthétique sur une échelle de 1 à 10.",18                            Heure(s),72.4                            Wh,96                            W,Non,0.72                            W/kg,0.72                            W/kg,5 ans vendeur,Voir les modalités,Apple Distribution International Limited,"Hollyhill Industrial Estate, Hollyhill, Cork, Ireland",Voir la page,https://media.ldlc.com/r1600/ld/products/00/06/18/47/LD0006184790_0006187446_0006229054.jpg, 1 329€00,,
"Apple MacBook Pro M4 Max 16"" Argent 128 Go/4 To (MX2W3FN/A-128GB-4TB)",https://www.ldlc.com/fiche/PB00676880.html,"Apple MacBook Pro M4 Max 16"" Argent 128 Go/4 To (MX2W3FN/A-128GB-4TB)","Apple

                      Apple",MacBook Pro M4,MacBook Pro,2024,Apple macOS Sequoia,Oui,Apple M4 Max (16-Core/GPU40-Core),Puce Apple M4 Max (CPU 16 coeurs / GPU 40 coeurs / Neural Engine 16 coeurs),128                            Go,15/16 pouces,3456 x 2234 pixels,16/10,Oui,Apple M4 Max GPU 40 coeurs,SSD 4 To,4                            To,SDXC,Non,Aucun,Wi-Fi 6E,Bluetooth 5.3,Oui,Oui,Intégrés,"Bureautique, Graphisme, Multimédia",AZERTY,Français,Non,Oui,Oui,"1 X                                                                                                                                                                                                 
                                                                                    HDMI Femelle, SDXC, 3 X                                                                                                                                                                                                 
                                                                                    Thunderbolt 5/USB-C",Oui,Argent,Aluminium,248.1                            mm,355.7                            mm,16.8                            mm,2.15                            kg,7.6,"L'indice de réparabilité des produits s'inscrit dans le cadre de la LOI n° 2020-105 du 10 février 2020 relative à la lutte contre le gaspillage et à l'économie circulaire. Une note de 1 à 10 est attribuée au produit en fonction de son ""degré"" de réparabilité. 5 critères sont pris en compte pour établir cette notation (durée de disponibilité de la documentation technique, caractère démontable de l'équipement, durée de disponibilité des pièces détachées, rapport entre le prix de vente des pièces détachées et le prix de vente de l'équipement, critères spécifiques à la catégorie d'équipements concernée). L'indice de réparabilité est obtenu en additionnant les cinq notes obtenues puis en divisant ce total par dix pour exprimer une note synthétique sur une échelle de 1 à 10.",21                            Heure(s),100                            Wh,140                            W,Non,0.42                            W/kg,0.42                            W/kg,5 ans vendeur,Voir les modalités,Apple Distribution International Limited,"Hollyhill Industrial Estate, Hollyhill, Cork, Ireland",Voir la page,https://media.ldlc.com/r1600/ld/products/00/06/18/47/LD0006184743_0006184763_0006184782_0006236434.jpg, 1 329€00,,
